CompanyId,BankEntryDate,BankEntryText,BankEntryAmount,AccountName,AccountNumber,AccountTypeName,AccountNumberPredicted
int:a055470,2016-02-11,str:2e0447a str:41a0557 str:9286ab3 str:ccee691 str:feebd77,> -1000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-11,str:65453a1 str:5ad9e74 str:a67fb86 str:384a6a5,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:7ee6cec,6922,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:3bdde00,6920,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:7ee6cec,6922,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:3bdde00,6920,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:7ee6cec,6922,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:3bdde00,6920,Balance,6922
int:a055470,2016-02-10,str:58455a8 str:5ad9e74 int:7b3ce63 str:3c509f3,> -100,str:1e82557,9900,Balance,2240
int:a055470,2016-02-10,str:58455a8 str:5ad9e74 int:7b3ce63 str:3c509f3,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-10,str:2de8ad7 str:f8b5e46,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-09,str:74c905f str:5d1f84b int:1b8efba,> -1000,str:2f85016,3604,Profit and Loss,2240
int:a055470,2016-02-09,str:c7ba15f str:f2db7aa str:2598b78 str:c4957d2,> -1000,str:dc7a2b9,3145,Profit and Loss,2240
int:a055470,2016-02-09,str:bafa491 str:f2db7aa str:e401dd5 str:a4f2b0c,> -1000,str:481e4e8,2770,Profit and Loss,2240
int:a055470,2016-02-09,str:c7ba15f str:f2db7aa str:9dcebc9 str:18cd8d5,> -1000,str:481e4e8,2770,Profit and Loss,2240
int:a055470,2016-02-09,str:c7ba15f str:f2db7aa str:4987b8b,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-09,str:1634259 str:5ca3356 str:acc1554,> -1000,str:1e82557,9900,Balance,3617
int:a055470,2016-02-09,str:1634259 str:5ca3356 str:acc1554,> -1000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-09,str:a8fdd98 int:064c7dc str:e43898a str:4f2111c,> -1000,str:34f9644,2754,Profit and Loss,2240
int:a055470,2016-02-09,str:a8fdd98 int:064c7dc str:e43898a str:4f2111c,> -1000,str:1e82557,9900,Balance,2240
int:a055470,2016-02-09,str:ba99ace str:1db4275 str:4f2111c,> -1000,str:1e82557,9900,Balance,3617
int:a055470,2016-02-09,str:ba99ace str:1db4275 str:4f2111c,> -1000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-09,str:c44d783 str:42882fa str:4f2111c,> -100,str:ab162f3,1310,Profit and Loss,2240
int:a055470,2016-02-09,str:c44d783 str:42882fa str:4f2111c,> -100,str:1e82557,9900,Balance,2240
int:a055470,2016-02-08,str:5027fed str:40b356a str:ef6b883,> -10000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-08,str:a8fdd98 int:11ef6cc str:e43898a str:4f2111c,> -1000,str:17ed048,3617,Profit and Loss,2240
int:a055470,2016-02-08,str:9c5dcdc str:40b356a str:ef6b883,> -1000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-08,str:a8fdd98 int:5a35099 str:8e00a42 str:32ab43f str:4f2111c,> -10000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-08,str:f1ddb30 str:5ad9e74 int:7b3ce63 str:3c509f3,> -100,str:74a08e1,3430,Profit and Loss,2240
int:a055470,2016-02-08,str:dac9043,> -1000,str:f53d4ec,3600,Profit and Loss,2240
int:a055470,2016-02-08,str:b95f1d0 str:4ea6493 str:d899b83 str:a4f2b0c,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-08,str:a8fdd98 int:2dc6b2d str:f8c47d1,> -10000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-08,str:a48dab9 str:572e6b4,> -100,str:481e4e8,2770,Profit and Loss,2240
int:a055470,2016-02-08,str:0840b70 str:5ad9e74 int:7b3ce63 str:9f1d1fc,> -10,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-08,str:edf6aaf str:69f2789 str:8b771ed,> -1000,str:65a86dc,3628,Profit and Loss,2240
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
int:c34046f,2016-04-05,str:181e0e7 int:6025e28 int:d38699e str:7c8ef6a,< 1000,str:a977199,6700,Balance,6700
